zip,zip_lat,zip_long,fac_long,fac_lat,facility_name,nearest_distance
28223,35.303614,-80.733927,-80.748025,35.307809,Carolinas Medical Center - University,0.8477528121
28224,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28226,35.106787,-80.829246,-80.868406,35.093345,Carolina Endoscopy Center - Pineville,2.4048527194
28227,35.185389,-80.649343,-80.662122,35.169946,Presbyterian Mint Hill,1.2873410669
28228,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28229,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28230,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28231,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28232,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28233,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28234,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28235,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28236,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28237,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28241,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28242,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28243,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28244,35.2257,-80.8433,-80.825532,35.212877,Presbyterian Hospital,1.3388710163
28246,35.2226,-80.8452,-80.825532,35.212877,Presbyterian Hospital,1.2992530317
28247,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28250,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28253,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28254,35.2196,-80.8405,-80.825532,35.212877,Presbyterian Hospital,0.9655446139
28255,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28256,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28258,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28260,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28262,35.326156,-80.746054,-80.748025,35.307809,Carolinas Medical Center - University,1.2699869837
28263,35.2281,-80.8438,-80.825532,35.212877,Presbyterian Hospital,1.4731795387
28265,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28266,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28269,35.340751,-80.7936,-80.748025,35.307809,Carolinas Medical Center - University,3.4340625165
28270,35.113086,-80.761833,-80.713937,35.121801,Presbyterian Matthews,2.7792767682
28271,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28272,35.2229,-80.8452,-80.825532,35.212877,Presbyterian Hospital,1.3100451512
28273,35.123281,-80.933955,-80.868406,35.093345,Carolina Endoscopy Center - Pineville,4.2491162345
28274,35.189283,-80.834012,-80.837335,35.203793,Carolinas Gastroenterology Center - Medical Center Plaxa,1.0180223027
28275,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28277,35.050811,-80.822143,-80.848032,35.052354,Carolinas Gasttroenterology Center - Ballantyne,1.4717654805
28278,35.133437,-81.006914,-81.030765,35.249063,CaroMont Endoscopy Center,8.0861642871
28280,35.2229,-80.8452,-80.825532,35.212877,Presbyterian Hospital,1.3100451512
28281,35.2229,-80.8452,-80.825532,35.212877,Presbyterian Hospital,1.3100451512
28282,35.2229,-80.8452,-80.825532,35.212877,Presbyterian Hospital,1.3100451512
28284,35.2229,-80.8452,-80.825532,35.212877,Presbyterian Hospital,1.3100451512
28285,35.2229,-80.8452,-80.825532,35.212877,Presbyterian Hospital,1.3100451512
28287,35.2229,-80.8452,-80.825532,35.212877,Presbyterian Hospital,1.3100451512
28288,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28289,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28290,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28296,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28297,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28299,35.2267,-80.8434,-80.825532,35.212877,Presbyterian Hospital,1.3894819508
28301,35.066255,-78.88934,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,0.845924498
28302,35.0527,-78.8789,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,0.4968649724
28303,35.08744,-78.96894,-78.931286,35.032718,Cape Fear Valley Medical Center,4.3351692451
28304,35.017952,-78.993155,-78.931286,35.032718,Cape Fear Valley Medical Center,3.6538278297
28305,35.056344,-78.908696,-78.911537,35.039438,Fayetteville Gastroenterology Associates,1.1767567852
28306,34.931311,-78.920537,-78.929348,35.026602,Cape Fear Center for Digestive Diseases,6.5892928058
28307,35.146635,-78.990966,-78.931286,35.032718,Cape Fear Valley Medical Center,8.5519710566
28308,35.172756,-79.016122,-78.931286,35.032718,Cape Fear Valley Medical Center,10.786270082
28309,35.0527,-78.8789,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,0.4968649724
28310,35.12672,-79.165988,-78.931286,35.032718,Cape Fear Valley Medical Center,14.798071131
28311,35.171484,-78.895655,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,8.108330499
28312,34.97795,-78.702008,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,11.758734529
28314,35.06445,-79.018656,-78.931286,35.032718,Cape Fear Valley Medical Center,5.4157252551
28315,35.123312,-79.460264,-79.458318,35.200801,FirstHealth Moore Regional Hospital,5.3441469083
28318,35.0241,-78.616769,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,15.491463682
28319,34.4086,-79.0477,-79.010575,34.636497,Southeastern Regional Medical Center,15.854441156
28320,34.562365,-78.752126,-79.008058,34.636359,Southeastern Gastroenterology Endoscopy Center,15.457101389
28323,35.315817,-78.855056,-78.669739,35.327385,"Good Hope Hospital - Inc",10.503166966
28325,35.152295,-78.102314,-77.953246,35.400761,Wayne Memorial Hospital,19.093725059
28326,35.287932,-79.181772,-79.190041,35.464606,Mid Carolina Gasttroenterology Associates,12.191380733
28327,35.354624,-79.436892,-79.453529,35.209543,Pinehurst Medical Clinic Endoscopy Center,10.047932132
28328,34.986013,-78.34307,-78.618775,35.313149,"Kurt G. Vernon - M.D.",27.433389985
28329,35.0021,-78.3309,-78.618775,35.313149,"Kurt G. Vernon - M.D.",26.939324138
28330,34.910118,-79.821664,-79.751136,34.928632,FirstHealth Richmond Memorial Hospital,4.2038913234
28331,35.0024,-78.9738,-78.929348,35.026602,Cape Fear Center for Digestive Diseases,3.023746618
28332,34.657513,-78.710252,-79.008058,34.636359,Southeastern Gastroenterology Endoscopy Center,17.031122881
28333,35.283104,-78.019544,-77.953246,35.400761,Wayne Memorial Hospital,8.9358869789
28334,35.277056,-78.542477,-78.618775,35.313149,"Kurt G. Vernon - M.D.",4.9797441717
28335,35.3061,-78.6095,-78.618775,35.313149,"Kurt G. Vernon - M.D.",0.714892729
28337,34.70272,-78.548958,-78.694133,34.338588,Columbus Regional Health Care System,26.436487655
28338,35.098764,-79.7509,-79.751136,34.928632,FirstHealth Richmond Memorial Hospital,11.730638184
28339,35.327042,-78.741944,-78.669739,35.327385,"Good Hope Hospital - Inc",4.0803140066
28340,34.440291,-79.14981,-79.010575,34.636497,Southeastern Regional Medical Center,15.687345284
28341,35.123068,-78.167911,-77.953246,35.400761,Wayne Memorial Hospital,22.672071184
28342,35.192968,-78.649276,-78.633127,35.307403,Betsy Johnson Regional Hospital,7.9433155457
28343,34.761667,-79.582282,-79.472110,34.753729,Scotland Surgical & GI,6.2929294687
28344,35.167305,-78.63051,-78.633127,35.307403,Betsy Johnson Regional Hospital,9.6612726571
28345,34.889132,-79.68062,-79.706053,34.900594,Marlboro GI Endoscopy Center,1.6468253328
28347,35.050194,-79.549889,-79.458318,35.200801,FirstHealth Moore Regional Hospital,11.608127793
28348,34.925262,-78.916161,-78.929348,35.026602,Cape Fear Center for Digestive Diseases,7.0273317307
28349,34.969342,-77.933223,-77.919870,34.550705,Pender Memorial Hospital,28.873884964
28350,35.240259,-79.315498,-79.453529,35.209543,Pinehurst Medical Clinic Endoscopy Center,8.0919218398
28351,34.8928,-79.570087,-79.706053,34.900594,Marlboro GI Endoscopy Center,7.74251599
28352,34.759283,-79.46481,-79.472110,34.753729,Scotland Surgical & GI,0.5649701738
28353,34.7736,-79.4632,-79.472110,34.753729,Scotland Surgical & GI,1.4608417805
28355,35.3686,-79.1856,-79.190041,35.464606,Mid Carolina Gasttroenterology Associates,6.6248160875
28356,35.23131,-78.783586,-78.669739,35.327385,"Good Hope Hospital - Inc",9.2370864524
28357,34.905448,-79.077793,-78.929348,35.026602,Cape Fear Center for Digestive Diseases,11.864773705
28358,34.592052,-78.967289,-79.008058,34.636359,Southeastern Gastroenterology Endoscopy Center,3.8382324657
28359,34.6181,-79.0086,-79.008058,34.636359,Southeastern Gastroenterology Endoscopy Center,1.2592599779
28360,34.660208,-79.079674,-79.010575,34.636497,Southeastern Regional Medical Center,4.263007071
28362,34.366856,-79.120476,-79.010575,34.636497,Southeastern Regional Medical Center,19.620033023
28363,34.980128,-79.620281,-79.706053,34.900594,Marlboro GI Endoscopy Center,7.3340314925
28364,34.715876,-79.336443,-79.470339,34.751723,Scotland Memorial Hospital,8.011978375
28365,35.179611,-78.078328,-77.953246,35.400761,Wayne Memorial Hospital,16.808891655
28366,35.24335,-78.36939,-78.618775,35.313149,"Kurt G. Vernon - M.D.",14.899754249
28367,35.174074,-79.72869,-79.458318,35.200801,FirstHealth Moore Regional Hospital,15.415303198
28368,35.349539,-79.095414,-79.190041,35.464606,Mid Carolina Gasttroenterology Associates,9.5651481666
28369,34.426164,-79.035678,-79.010575,34.636497,Southeastern Regional Medical Center,14.571909167
28370,35.1995,-79.4706,-79.458318,35.200801,FirstHealth Moore Regional Hospital,0.7008945511
28371,34.902011,-78.993091,-78.929348,35.026602,Cape Fear Center for Digestive Diseases,9.3213340574
28372,34.690823,-79.168973,-79.010575,34.636497,Southeastern Regional Medical Center,9.7699788771
28373,35.086934,-79.510052,-79.458318,35.200801,FirstHealth Moore Regional Hospital,8.3802311172
28374,35.202868,-79.46094,-79.458318,35.200801,FirstHealth Moore Regional Hospital,0.2057533416
28375,34.4759,-79.0309,-79.010575,34.636497,Southeastern Regional Medical Center,11.132887181
28376,34.978726,-79.247015,-78.931286,35.032718,Cape Fear Valley Medical Center,18.2947057
28377,34.836798,-79.214671,-79.470339,34.751723,Scotland Memorial Hospital,15.680242629
28378,34.858228,-79.049594,-78.929348,35.026602,Cape Fear Center for Digestive Diseases,13.46788339
28379,34.929835,-79.784392,-79.751136,34.928632,FirstHealth Richmond Memorial Hospital,1.8902550134
28380,34.9496,-79.7549,-79.751136,34.928632,FirstHealth Richmond Memorial Hospital,1.4614398407
28382,35.001127,-78.50655,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,21.912666813
28383,34.56014,-79.278751,-79.010575,34.636497,Southeastern Regional Medical Center,16.17016204
28384,34.793339,-78.969934,-79.008058,34.636359,Southeastern Gastroenterology Endoscopy Center,11.038751521
28385,35.046746,-78.505288,-78.633127,35.307403,Betsy Johnson Regional Hospital,19.375306044
28386,34.846884,-79.112213,-79.010575,34.636497,Southeastern Regional Medical Center,15.616432645
28387,35.172066,-79.389525,-79.458318,35.200801,FirstHealth Moore Regional Hospital,4.3692355371
28388,35.1736,-79.3925,-79.458318,35.200801,FirstHealth Moore Regional Hospital,4.1711827564
28390,35.228317,-78.983116,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,13.178075472
28391,35.032929,-78.698866,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,10.79567791
28392,34.753016,-78.809476,-79.008058,34.636359,Southeastern Gastroenterology Endoscopy Center,13.877026507
28393,34.956401,-78.191279,-77.919870,34.550705,Pender Memorial Hospital,31.952252666
28394,35.222951,-79.227424,-79.453529,35.209543,Pinehurst Medical Clinic Endoscopy Center,12.827800958
28395,35.127098,-78.740525,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,9.7329589264
28396,34.903002,-79.425993,-79.472110,34.753729,Scotland Surgical & GI,10.620808977
28398,34.989136,-78.053481,-77.953246,35.400761,Wayne Memorial Hospital,28.943937673
28399,34.770858,-78.731556,-79.008058,34.636359,Southeastern Gastroenterology Endoscopy Center,18.271980361
28401,34.265871,-77.969741,-77.924994,34.214674,Wilimington SurgCare,4.361410308
28402,34.2259,-77.9451,-77.924994,34.214674,Wilimington SurgCare,1.3873738248
28403,34.22192,-77.870397,-77.868860,34.208520,Wilmington Gastroenterology,0.927995631
28404,34.2259,-77.9451,-77.924994,34.214674,Wilimington SurgCare,1.3873738248
28405,34.27068,-77.859495,-77.868860,34.208520,Wilmington Gastroenterology,4.3188129114
28406,34.2259,-77.9451,-77.924994,34.214674,Wilimington SurgCare,1.3873738248
28407,34.2259,-77.9451,-77.924994,34.214674,Wilimington SurgCare,1.3873738248
28408,34.2296,-77.9389,-77.924994,34.214674,Wilimington SurgCare,1.3011802001
28409,34.133744,-77.855354,-77.868860,34.208520,Wilmington Gastroenterology,5.2128746465
28410,34.2257,-77.9451,-77.924994,34.214674,Wilimington SurgCare,1.3797307688
28411,34.294059,-77.796455,-77.868860,34.208520,Wilmington Gastroenterology,7.2081999432
28412,34.12577,-77.920954,-77.929193,34.202601,Wilimington Health Associates,5.3177738486
28420,34.07299,-78.451468,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,11.348976579
28421,34.508993,-78.188812,-77.919870,34.550705,Pender Memorial Hospital,15.612586991
28422,34.01517,-78.169214,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,5.3364647747
28423,34.270989,-78.40211,-78.694133,34.338588,Columbus Regional Health Care System,17.34493825
28424,34.2856,-78.7015,-78.694133,34.338588,Columbus Regional Health Care System,3.6773399565
28425,34.559404,-77.945254,-77.919870,34.550705,Pender Memorial Hospital,1.5672356589
28428,34.037844,-77.903582,-78.022060,33.928756,J. Athur Dosher Memorial Hospital,10.141541851
28429,34.337664,-77.899708,-77.924994,34.214674,Wilimington SurgCare,8.6017601972
28430,34.287423,-78.924698,-78.694133,34.338588,Columbus Regional Health Care System,13.65325086
28431,34.326844,-78.849239,-78.694133,34.338588,Columbus Regional Health Care System,8.9078011111
28432,34.176032,-78.796542,-78.694133,34.338588,Columbus Regional Health Care System,12.647539628
28433,34.505266,-78.665286,-78.694133,34.338588,Columbus Regional Health Care System,11.608940917
28434,34.475063,-78.449038,-78.694133,34.338588,Columbus Regional Health Care System,16.87240843
28435,34.424718,-78.112442,-77.919870,34.550705,Pender Memorial Hospital,14.010812865
28436,34.272167,-78.26213,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,16.609098371
28438,34.411545,-78.894936,-78.694133,34.338588,Columbus Regional Health Care System,12.532350494
28439,34.304215,-79.019428,-78.694133,34.338588,Columbus Regional Health Care System,18.757281769
28441,34.80422,-78.402139,-78.887501,35.054080,Highsmith-Rainey Memorial Hospital,32.502415777
28442,34.283244,-78.600218,-78.694133,34.338588,Columbus Regional Health Care System,6.5896574674
28443,34.441389,-77.674658,-77.919870,34.550705,Pender Memorial Hospital,15.897186768
28444,34.688508,-78.289848,-77.919870,34.550705,Pender Memorial Hospital,23.129185789
28445,34.49116,-77.544888,-77.382677,34.762381,Onslow Memorial Hospital,20.85997737
28447,34.580912,-78.236162,-77.919870,34.550705,Pender Memorial Hospital,18.159219467
28448,34.504955,-78.309872,-77.919870,34.550705,Pender Memorial Hospital,22.475905948
28449,33.970858,-77.922954,-78.022060,33.928756,J. Athur Dosher Memorial Hospital,6.3908590399
28450,34.34308,-78.523971,-78.694133,34.338588,Columbus Regional Health Care System,9.736010415
28451,34.253876,-78.103084,-77.924994,34.214674,Wilimington SurgCare,10.54939473
28452,33.989015,-78.56034,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,17.478255275
28453,34.874702,-78.076328,-77.919870,34.550705,Pender Memorial Hospital,24.049057819
28454,34.615399,-77.747989,-77.919870,34.550705,Pender Memorial Hospital,10.768243428
28455,34.105218,-78.627993,-78.694133,34.338588,Columbus Regional Health Care System,16.528652181
28456,34.390078,-78.285903,-78.694133,34.338588,Columbus Regional Health Care System,23.607415299
28457,34.474315,-77.89169,-77.919870,34.550705,Pender Memorial Hospital,5.5067459931
28458,34.81779,-78.085027,-77.919870,34.550705,Pender Memorial Hospital,20.677814259
28459,33.9593,-78.431,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,10.992961074
28460,34.512118,-77.42675,-77.378404,34.761224,East Carolina Gastroenterology Center,17.394398484
28461,33.96282,-78.042053,-78.022060,33.928756,J. Athur Dosher Memorial Hospital,2.614193449
28462,34.058711,-78.321656,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,4.0051065893
28463,34.09293,-78.791954,-78.694133,34.338588,Columbus Regional Health Care System,17.838522386
28464,34.776228,-78.021058,-77.919870,34.550705,Pender Memorial Hospital,16.583069015
28465,33.907604,-78.124192,-78.022060,33.928756,J. Athur Dosher Memorial Hospital,6.048190417
28466,34.760682,-77.939562,-77.919870,34.550705,Pender Memorial Hospital,14.520502369
28467,33.911555,-78.595532,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,20.956140164
28468,33.904022,-78.518859,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,17.255426025
28469,33.936146,-78.454755,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,12.957066318
28470,33.956706,-78.400999,-78.260152,34.031253,Brunswick Community Hospital / Brunswick Novant Medical Center,9.5823379092
28472,34.285434,-78.63755,-78.694133,34.338588,Columbus Regional Health Care System,4.8894445687
28478,34.63641,-78.044986,-77.919870,34.550705,Pender Memorial Hospital,9.2629718335
28479,34.114758,-78.087957,-77.929193,34.202601,Wilimington Health Associates,10.92993211
28480,34.216897,-77.793306,-77.868860,34.208520,Wilmington Gastroenterology,4.3656479957
28501,35.264366,-77.499001,-77.580439,35.290046,Lenoir Memorial Hospital,4.9335455372
28502,35.2625,-77.5817,-77.588315,35.289519,Park Endoscopy Center,1.9002229419
28503,35.2625,-77.5817,-77.588315,35.289519,Park Endoscopy Center,1.9002229419
28504,35.22683,-77.651097,-77.588315,35.289519,Park Endoscopy Center,5.593995776
28508,35.093107,-77.8212,-77.588315,35.289519,Park Endoscopy Center,18.89925675
28509,35.1477,-76.8108,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,14.679670675
28510,35.001486,-76.8044,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,16.687107854
28511,34.890044,-76.357502,-76.753660,34.724829,Carteret General Hospital,25.245023045
28512,34.697271,-76.792974,-76.757436,34.727995,Carteret Surgery Center / The Surgical Center of Morehead City,2.9293426046
28513,35.439358,-77.380616,-77.406194,35.597618,Quadrangle Endoscopy Center,11.007821546
28515,35.189112,-76.712784,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,20.713286275
28516,34.891116,-76.53507,-76.753660,34.724829,Carteret General Hospital,16.910768196
28518,34.888621,-77.744686,-77.382677,34.762381,Onslow Memorial Hospital,22.347158035
28519,35.122368,-77.020945,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,2.6662270356
28520,34.94196,-76.33561,-76.753660,34.724829,Carteret General Hospital,28.088530319
28521,34.819234,-77.734893,-77.382677,34.762381,Onslow Memorial Hospital,20.4139095
28522,35.0092,-77.5003,-77.382677,34.762381,Onslow Memorial Hospital,18.282937965
28523,35.205071,-77.288321,-77.093478,35.108212,CCHC Endoscopy Center,12.89735221
28524,34.790556,-76.470922,-76.753660,34.724829,Carteret General Hospital,16.714596483
28525,35.135847,-77.69497,-77.588315,35.289519,Park Endoscopy Center,12.194399398
28526,35.260896,-77.387335,-77.580439,35.290046,Lenoir Memorial Hospital,11.102553534
28527,35.289239,-77.018329,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,12.521300692
28528,34.73307,-76.541755,-76.753660,34.724829,Carteret General Hospital,12.075518284
28529,35.093022,-76.877464,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,10.778051727
28530,35.384636,-77.414483,-77.580439,35.290046,Lenoir Memorial Hospital,11.422196904
28531,34.665381,-76.542773,-76.753660,34.724829,Carteret General Hospital,12.689277707
28532,34.897706,-76.867361,-76.757436,34.727995,Carteret Surgery Center / The Surgical Center of Morehead City,13.2661866
28533,34.8973,-76.9091,-76.757436,34.727995,Carteret Surgery Center / The Surgical Center of Morehead City,14.513570447
28537,35.25232,-76.539976,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,31.325882117
28538,35.420665,-77.552571,-77.587160,35.291536,Kinston Medical Specialists,9.1158336615
28539,34.660524,-77.259458,-77.378404,34.761224,East Carolina Gastroenterology Center,9.698792742
28540,34.729522,-77.498376,-77.382677,34.762381,Onslow Memorial Hospital,6.9633696229
28541,34.7538,-77.4309,-77.382677,34.762381,Onslow Memorial Hospital,2.8070631194
28542,34.644914,-77.321171,-77.378404,34.761224,East Carolina Gastroenterology Center,8.6560640857
28543,34.735572,-77.378745,-77.378404,34.761224,East Carolina Gastroenterology Center,1.7687389228
28544,34.73567,-77.312931,-77.378404,34.761224,East Carolina Gastroenterology Center,4.1215685852
28545,34.7158,-77.4504,-77.382677,34.762381,Onslow Memorial Hospital,5.0171287593
28546,34.817584,-77.375096,-77.382677,34.762381,Onslow Memorial Hospital,3.8304649534
28547,34.691189,-77.343973,-77.378404,34.761224,East Carolina Gastroenterology Center,5.2113102143
28551,35.317633,-77.77143,-77.588315,35.289519,Park Endoscopy Center,10.53065812
28552,35.292336,-76.570852,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,30.673290639
28553,34.72989,-76.520357,-76.753660,34.724829,Carteret General Hospital,13.285006158
28554,35.48797,-77.60043,-77.406194,35.597618,Quadrangle Endoscopy Center,13.304204733
28555,34.852952,-77.233579,-77.378404,34.761224,East Carolina Gastroenterology Center,10.384154248
28556,35.116111,-76.675154,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,22.161291908
28557,34.738947,-76.766436,-76.757436,34.727995,Carteret Surgery Center / The Surgical Center of Morehead City,0.9124756025
28560,35.099246,-76.981852,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,4.8629870466
28561,35.1084,-77.0446,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,1.2520590708
28562,35.071026,-77.114132,-77.093478,35.108212,CCHC Endoscopy Center,2.8185706627
28563,35.1084,-77.0446,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,1.2520590708
28564,35.1084,-77.0446,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,1.2520590708
28570,34.775636,-76.885927,-76.757436,34.727995,Carteret Surgery Center / The Surgical Center of Morehead City,8.0159047512
28571,35.056788,-76.699534,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,21.130919027
28572,35.024833,-77.730516,-77.588315,35.289519,Park Endoscopy Center,19.948064968
28573,35.024252,-77.232858,-77.093478,35.108212,CCHC Endoscopy Center,9.7952606407
28574,34.852617,-77.567756,-77.382677,34.762381,Onslow Memorial Hospital,12.226491419
28575,34.688782,-76.88671,-76.757436,34.727995,Carteret Surgery Center / The Surgical Center of Morehead City,7.8412450561
28577,34.887097,-76.387851,-76.753660,34.724829,Carteret General Hospital,23.621011705
28578,35.203394,-77.885312,-77.953246,35.400761,Wayne Memorial Hospital,14.140538271
28579,34.787934,-76.507202,-76.753660,34.724829,Carteret General Hospital,14.683756361
28580,35.45113,-77.655968,-77.587160,35.291536,Kinston Medical Specialists,11.670706074
28581,34.858408,-76.412238,-76.753660,34.724829,Carteret General Hospital,21.493127758
28582,34.75852,-77.143284,-77.378404,34.761224,East Carolina Gastroenterology Center,13.379909193
28583,35.1363,-76.7492,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,18.040233861
28584,34.74003,-77.109483,-77.378404,34.761224,East Carolina Gastroenterology Center,15.373238161
28585,35.081038,-77.482354,-77.580439,35.290046,Lenoir Memorial Hospital,15.444133235
28586,35.310312,-77.181617,-77.093478,35.108212,CCHC Endoscopy Center,14.80104662
28587,35.188808,-76.66897,-77.066269,35.111960,CarolinaEast Medical Center /Craven Regional Medical Center,23.115331507
28589,34.805568,-76.499234,-76.753660,34.724829,Carteret General Hospital,15.509651589
28590,35.522956,-77.411902,-77.406194,35.597618,Quadrangle Endoscopy Center,5.1584601276
28594,34.663864,-77.006645,-76.757436,34.727995,Carteret Surgery Center / The Surgical Center of Morehead City,14.864090191
28601,35.780393,-81.33651,-81.337686,35.737225,Frye Regional Medical Center,2.9775426068
28602,35.67682,-81.385287,-81.337822,35.737168,Gastroenterology Associates of Hickory,4.9441613385
28603,35.7334,-81.3416,-81.337822,35.737168,Gastroenterology Associates of Hickory,0.3356096815
28604,36.187108,-81.831167,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",8.959493677
28605,36.122346,-81.749738,-81.657115,36.203186,Appalachian Gastroenterology,7.6098106778
28606,36.058088,-81.316149,-81.155708,36.153474,Wilkes Regional Gastroenterology,11.130441157
28607,36.225041,-81.656946,-81.657115,36.203186,Appalachian Gastroenterology,1.5072364355
28608,36.21414,-81.678913,-81.657115,36.203186,Appalachian Gastroenterology,1.4334776963
28609,35.687117,-81.039168,-80.876853,35.799414,Iredell Memorial Hospital,11.968017147
28610,35.735012,-81.138793,-81.265174,35.714478,Catawba Valley Medical Center,7.2462479724
28611,36.005759,-81.752853,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",8.567801796
28612,35.671746,-81.555475,-81.524700,35.747585,Valdese General Hospital,5.508696024
28613,35.741044,-81.215278,-81.265174,35.714478,Catawba Valley Medical Center,3.3507387522
28615,36.4712,-81.644809,-81.459686,36.422983,Ashe Memorial Hospital,10.837658797
28616,36.030231,-81.923055,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",3.1515026846
28617,36.481406,-81.37388,-81.459686,36.422983,Ashe Memorial Hospital,6.2522036418
28618,36.201388,-81.517832,-81.652136,36.199331,Watauga Medical Center,7.5082625795
28619,35.759842,-81.601444,-81.597469,35.763387,Blue Ridge GI / Carolina Digestive Care,0.3311717228
28621,36.319026,-80.852816,-80.837841,36.262262,"Hugh Chatham Memorial Hospital - Inc.",4.0030027782
28622,36.203675,-81.952829,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",10.223371719
28623,36.523334,-80.968815,-80.837841,36.262262,"Hugh Chatham Memorial Hospital - Inc.",19.429731896
28624,36.120335,-81.424922,-81.652136,36.199331,Watauga Medical Center,13.825272024
28625,35.888144,-80.891066,-80.830918,35.818181,Davis Regional Medical Center,5.8889355935
28626,36.289116,-81.496806,-81.459686,36.422983,Ashe Memorial Hospital,9.4615862537
28627,36.441796,-81.003008,-80.837841,36.262262,"Hugh Chatham Memorial Hospital - Inc.",15.433929203
28628,35.7287,-81.7795,-81.657821,35.723543,Grace Hospital,6.8512710045
